userid,venueid,timestamp
Grey_Worm,Dragonstone,2020-01-09T14:30:41.0
Grey_Worm,Dragonstone,2020-01-09T14:32:29.0
Jon_Snow,Dragonstone,2020-01-09T14:32:29.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:32:29.0
Grey_Worm,Dragonstone,2020-01-09T14:33:16.0
Jon_Snow,Dragonstone,2020-01-09T14:33:16.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:33:16.0
Grey_Worm,Dragonstone,2020-01-09T14:33:21.0
Jon_Snow,Dragonstone,2020-01-09T14:33:21.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:33:21.0
Grey_Worm,Dragonstone,2020-01-09T14:34:23.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:34:23.0
Grey_Worm,Dragonstone,2020-01-09T14:34:54.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:34:54.0
Jon_Snow,Dragonstone,2020-01-09T14:34:54.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:36:49.0
Jon_Snow,Dragonstone,2020-01-09T14:36:49.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:38:21.0
Grey_Worm,Dragonstone,2020-01-09T14:38:21.0
Daenerys_Targaryen,Dragonstone,2020-01-09T14:39:22.0
Tyrion_Lannister,Blackwater Bay,2020-01-09T14:40:06.0
Daenerys_Targaryen,Blackwater Bay,2020-01-09T14:54:05.0
Daenerys_Targaryen,Blackwater Bay,2020-01-09T14:54:14.0
Daenerys_Targaryen,Blackwater Bay,2020-01-09T14:54:51.0
Daenerys_Targaryen,Blackwater Bay,2020-01-09T14:55:01.0
Daenerys_Targaryen,Blackwater Bay,2020-01-09T14:55:13.0
Jaime_Lannister,Winter Town,2020-01-09T13:40:31.0
Jaime_Lannister,Winter Town,2020-01-09T13:43:41.0
Bronn,Winter Town,2020-01-09T13:43:41.0
Jaime_Lannister,Winter Town,2020-01-09T13:43:47.0
Jon_Snow,Castle Black,2020-01-09T16:51:54.0
Jon_Snow,Castle Black,2020-01-09T16:52:32.0
Jon_Snow,Castle Black,2020-01-09T16:52:38.0
Jon_Snow,Castle Black,2020-01-09T16:52:50.0
Jon_Snow,Castle Black,2020-01-09T16:52:58.0
Jon_Snow,Castle Black,2020-01-09T16:53:18.0
Jon_Snow,Castle Black,2020-01-09T16:53:51.0
Jon_Snow,Castle Black,2020-01-09T16:54:10.0
Jon_Snow,Castle Black,2020-01-09T16:54:40.0
Jon_Snow,Castle Black,2020-01-09T16:54:50.0
Ghost,Castle Black,2020-01-09T16:54:50.0
Jon_Snow,Castle Black,2020-01-09T16:55:16.0
Jon_Snow,Castle Black,2020-01-09T16:56:12.0
Ghost,Castle Black,2020-01-09T16:56:12.0
Gared,Castle Black,2020-01-09T16:59:57.0
Jon_Snow,Castle Black,2020-01-09T19:15:29.0
Pypar,Castle Black,2020-01-09T19:15:29.0
Rast,Castle Black,2020-01-09T19:15:29.0
Jon_Snow,Castle Black,2020-01-09T19:18:53.0
Rast,Castle Black,2020-01-09T19:18:53.0
Pypar,Castle Black,2020-01-09T19:18:53.0
Jon_Snow,Castle Black,2020-01-09T19:34:03.0
Jon_Snow,Castle Black,2020-01-09T19:42:52.0
Pypar,Castle Black,2020-01-09T19:42:52.0
Rast,Castle Black,2020-01-09T19:42:52.0
Jon_Snow,Castle Black,2020-01-09T19:44:43.0
Jon_Snow,Castle Black,2020-01-09T19:58:26.0
Samwell_Tarly,Castle Black,2020-01-09T19:58:26.0
Pypar,Castle Black,2020-01-09T19:58:26.0
Rast,Castle Black,2020-01-09T19:58:26.0
Tormund_Giantsbane,The Haunted Forest,2020-01-09T16:58:12.0
Will,The Haunted Forest,2020-01-09T17:01:36.0
Will,The Haunted Forest,2020-01-09T17:01:43.0
Will,The Haunted Forest,2020-01-09T17:01:50.0
Will,The Haunted Forest,2020-01-09T17:03:48.0
Will,The Haunted Forest,2020-01-09T17:03:53.0
Will,The Haunted Forest,2020-01-09T17:04:10.0
White_Walker,The Haunted Forest,2020-01-09T17:04:33.0
Will,The Haunted Forest,2020-01-09T17:04:51.0
Will,The Haunted Forest,2020-01-09T17:05:01.0
Will,The Haunted Forest,2020-01-09T17:05:57.0
White_Walker,The Haunted Forest,2020-01-09T17:05:57.0
Robb_Stark,Winterfell,2020-01-09T17:09:08.0
Catelyn_Stark,Winterfell,2020-01-09T17:09:08.0
Arya_Stark,Winterfell,2020-01-09T17:09:08.0
Catelyn_Stark,Winterfell,2020-01-09T17:19:13.0
Catelyn_Stark,Winterfell,2020-01-09T17:19:39.0
Maester_Luwin,Winterfell,2020-01-09T17:19:39.0
Robb_Stark,Winterfell,2020-01-09T17:20:09.0
Catelyn_Stark,Winterfell,2020-01-09T17:25:46.0
Maester_Luwin,Winterfell,2020-01-09T17:25:46.0
Arya_Stark,Winterfell,2020-01-09T17:25:46.0
Jory_Cassel,Winterfell,2020-01-09T17:25:46.0
Hodor,Winterfell,2020-01-09T17:25:46.0
Cersei_Lannister,Winterfell,2020-01-09T17:25:46.0
Jaime_Lannister,Winterfell,2020-01-09T17:25:46.0
Tommen_Baratheon,Winterfell,2020-01-09T17:25:46.0
Jaime_Lannister,Winterfell,2020-01-09T17:29:27.0
Ros,Winterfell,2020-01-09T17:29:27.0
Catelyn_Stark,Winterfell,2020-01-09T17:37:26.0
Catelyn_Stark,Winterfell,2020-01-09T17:37:49.0
Cersei_Lannister,Winterfell,2020-01-09T17:37:49.0
Benjen_Stark,Winterfell,2020-01-09T17:40:44.0
Benjen_Stark,Winterfell,2020-01-09T17:43:58.0
Robb_Stark,Winterfell,2020-01-09T17:43:58.0
Catelyn_Stark,Winterfell,2020-01-09T17:43:58.0
Cersei_Lannister,Winterfell,2020-01-09T17:43:58.0
Jaime_Lannister,Winterfell,2020-01-09T17:43:58.0
Arya_Stark,Winterfell,2020-01-09T17:43:58.0
Catelyn_Stark,Winterfell,2020-01-09T17:46:59.0
Maester_Luwin,Winterfell,2020-01-09T17:46:59.0
Benjen_Stark,Winterfell,2020-01-09T17:55:36.0
Robb_Stark,Winterfell,2020-01-09T17:55:36.0
Jaime_Lannister,Winterfell,2020-01-09T17:57:27.0
Cersei_Lannister,Winterfell,2020-01-09T17:57:27.0
Jaime_Lannister,Winterfell,2020-01-09T18:06:45.0
Cersei_Lannister,Winterfell,2020-01-09T18:06:45.0
Tommen_Baratheon,Winterfell,2020-01-09T18:06:45.0
Catelyn_Stark,Winterfell,2020-01-09T18:09:11.0
Cersei_Lannister,Winterfell,2020-01-09T18:09:11.0
Jaime_Lannister,Winterfell,2020-01-09T18:10:53.0
Arya_Stark,Winterfell,2020-01-09T18:13:10.0
Catelyn_Stark,Winterfell,2020-01-09T18:16:49.0
Robb_Stark,Winterfell,2020-01-09T18:17:34.0
Benjen_Stark,Winterfell,2020-01-09T18:19:18.0
Catelyn_Stark,Winterfell,2020-01-09T18:29:55.0
Maester_Luwin,Winterfell,2020-01-09T18:29:55.0
Robb_Stark,Winterfell,2020-01-09T18:29:55.0
Catelyn_Stark,Winterfell,2020-01-09T18:33:39.0
Catelyn_Stark,Winterfell,2020-01-09T18:35:28.0
Robb_Stark,Winterfell,2020-01-09T18:35:28.0
Maester_Luwin,Winterfell,2020-01-09T18:35:28.0
Catelyn_Stark,Winterfell,2020-01-09T18:36:21.0
Robb_Stark,Winterfell,2020-01-09T19:11:01.0
Hodor,Winterfell,2020-01-09T19:51:45.0
Robb_Stark,Winterfell,2020-01-09T19:53:28.0
Maester_Luwin,Winterfell,2020-01-09T19:53:28.0
Grey_Wind,Winterfell,2020-01-09T19:53:28.0
Hodor,Winterfell,2020-01-09T19:53:28.0
Will,Outside Winterfell,2020-01-09T17:12:11.0
Robb_Stark,Outside Winterfell,2020-01-09T17:12:11.0
Bran_Stark,Outside Winterfell,2020-01-09T17:12:11.0
Rodrik_Cassel,Outside Winterfell,2020-01-09T17:12:11.0
Jon_Snow,Outside Winterfell,2020-01-09T17:12:11.0
Jon_Snow,Outside Winterfell,2020-01-09T17:15:14.0
Bran_Stark,Outside Winterfell,2020-01-09T17:15:14.0
Robb_Stark,Outside Winterfell,2020-01-09T17:15:14.0
Rodrik_Cassel,Outside Winterfell,2020-01-09T17:15:14.0
Grey_Wind,Outside Winterfell,2020-01-09T17:15:14.0
Shaggydog,Outside Winterfell,2020-01-09T17:15:14.0
Tyrion_Lannister,King's Landing,2020-01-09T16:10:19.0
Drogon,King's Landing,2020-01-09T16:11:28.0
Daenerys_Targaryen,King's Landing,2020-01-09T16:13:42.0
Daenerys_Targaryen,King's Landing,2020-01-09T16:17:45.0
Daenerys_Targaryen,King's Landing,2020-01-09T16:18:21.0
Daenerys_Targaryen,King's Landing,2020-01-09T16:22:25.0
Drogon,King's Landing,2020-01-09T16:22:25.0
Tyrion_Lannister,King's Landing,2020-01-09T16:38:37.0
Grey_Worm,King's Landing,2020-01-09T16:39:54.0
Grey_Worm,King's Landing,2020-01-09T16:40:23.0
Brienne_of_Tarth,King's Landing,2020-01-09T16:45:46.0
Tyrion_Lannister,King's Landing,2020-01-09T16:47:06.0
Tyrion_Lannister,King's Landing,2020-01-09T16:48:22.0
Bronn,King's Landing,2020-01-09T16:48:22.0
Samwell_Tarly,King's Landing,2020-01-09T16:48:22.0
Tyrion_Lannister,King's Landing,2020-01-09T16:49:18.0
Bronn,King's Landing,2020-01-09T16:49:18.0
Samwell_Tarly,King's Landing,2020-01-09T16:49:18.0
Brienne_of_Tarth,King's Landing,2020-01-09T16:49:18.0
Tyrion_Lannister,King's Landing,2020-01-09T16:49:52.0
Bronn,King's Landing,2020-01-09T16:49:52.0
Samwell_Tarly,King's Landing,2020-01-09T16:49:52.0
Brienne_of_Tarth,King's Landing,2020-01-09T16:49:52.0
Podrick_Payne,King's Landing,2020-01-09T16:49:52.0
Tyrion_Lannister,King's Landing,2020-01-09T16:51:16.0
Bronn,King's Landing,2020-01-09T16:51:16.0
Samwell_Tarly,King's Landing,2020-01-09T16:51:16.0
Brienne_of_Tarth,King's Landing,2020-01-09T16:51:16.0
Jon_Arryn,King's Landing,2020-01-09T17:17:15.0
Cersei_Lannister,King's Landing,2020-01-09T17:17:15.0
Jaime_Lannister,King's Landing,2020-01-09T17:17:15.0
Jory_Cassel,King's Landing,2020-01-09T18:54:53.0
Jaime_Lannister,King's Landing,2020-01-09T18:57:28.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T19:00:22.0
Joffrey_Baratheon,King's Landing,2020-01-09T19:03:01.0
Cersei_Lannister,King's Landing,2020-01-09T19:03:01.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T19:16:18.0
Cersei_Lannister,King's Landing,2020-01-09T19:20:39.0
Jaime_Lannister,King's Landing,2020-01-09T19:20:39.0
Jory_Cassel,King's Landing,2020-01-09T19:22:18.0
Jaime_Lannister,King's Landing,2020-01-09T19:26:50.0
Illyrio_Mopatis,Pentos,2020-01-09T17:34:53.0
Qotho,Pentos,2020-01-09T17:34:53.0
Illyrio_Mopatis,Pentos,2020-01-09T17:36:35.0
Illyrio_Mopatis,Pentos,2020-01-09T17:52:35.0
Qotho,Pentos,2020-01-09T17:52:35.0
Drogon,Pentos,2020-01-09T17:52:35.0
Khal_Drogo,The Dothraki Sea,2020-01-09T18:02:55.0
Jhiqui,The Dothraki Sea,2020-01-09T18:02:55.0
Khal_Drogo,The Dothraki Sea,2020-01-09T19:30:28.0
Robert_Baratheon,The Kingsroad South to King's Landing,2020-01-09T18:22:37.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T18:23:23.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T18:31:48.0
Doreah,Dothraki Camp,2020-01-09T18:31:48.0
Jhiqui,Dothraki Camp,2020-01-09T18:31:48.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T18:38:04.0
Doreah,Dothraki Camp,2020-01-09T18:38:04.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T18:40:14.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T19:38:35.0
Daenerys_Targaryen,Dothraki Camp,2020-01-09T19:43:41.0
Jon_Snow,North to the Wall,2020-01-09T18:26:43.0
Ghost,North to the Wall,2020-01-09T18:26:43.0
Benjen_Stark,North to the Wall,2020-01-09T18:26:43.0
Benjen_Stark,The Gift,2020-01-09T18:32:20.0
Jon_Snow,The Gift,2020-01-09T18:32:20.0
Lady,Crossroads Inn,2020-01-09T18:42:05.0
Joffrey_Baratheon,Crossroads Inn,2020-01-09T18:42:05.0
Arya_Stark,Crossroads Inn,2020-01-09T18:44:48.0
Mycah,Crossroads Inn,2020-01-09T18:44:48.0
Joffrey_Baratheon,Crossroads Inn,2020-01-09T18:44:48.0
Arya_Stark,Crossroads Inn,2020-01-09T18:45:39.0
Eddard_Stark,Crossroads Inn,2020-01-09T18:46:17.0
Jory_Cassel,Crossroads Inn,2020-01-09T18:46:17.0
Eddard_Stark,Crossroads Inn,2020-01-09T18:50:26.0
Arya_Stark,Crossroads Inn,2020-01-09T18:50:26.0
Joffrey_Baratheon,Crossroads Inn,2020-01-09T18:50:26.0
Jory_Cassel,Crossroads Inn,2020-01-09T18:50:26.0
Mycah,Crossroads Inn,2020-01-09T18:50:57.0
Eddard_Stark,Crossroads Inn,2020-01-09T18:50:57.0
Lady,Crossroads Inn,2020-01-09T18:51:36.0
Eddard_Stark,Crossroads Inn,2020-01-09T18:51:36.0
Eddard_Stark,Crossroads Inn,2020-01-09T18:52:02.0
Lady,Crossroads Inn,2020-01-09T18:52:02.0
Khal_Drogo,Vaes Dothrak,2020-01-09T19:59:36.0
Viserys_Targaryen,Vaes Dothrak,2020-01-09T19:59:36.0
Arya_Stark,The Sunset Sea,2020-01-09T16:52:43.0
Arya_Stark,The Sunset Sea,2020-01-09T16:52:49.0
Arya_Stark,The Sunset Sea,2020-01-09T16:53:12.0
Arya_Stark,The Sunset Sea,2020-01-09T16:53:34.0
Arya_Stark,The Sunset Sea,2020-01-09T16:54:06.0
Arya_Stark,The Sunset Sea,2020-01-09T16:54:22.0
Arya_Stark,The Sunset Sea,2020-01-09T16:55:10.0
Arya_Stark,The Sunset Sea,2020-01-09T16:56:03.0
Drogon,Blackwater Bay,2020-01-09T16:22:40.0
Tormund_Giantsbane,The Wall,2020-01-09T16:57:32.0
Tyrion_Lannister,Outside King's Landing,2020-01-09T16:23:24.0
Tyrion_Lannister,Outside King's Landing,2020-01-09T16:23:47.0
Tyrion_Lannister,Outside King's Landing,2020-01-09T16:34:48.0
Samwell_Tarly,Outside King's Landing,2020-01-09T16:34:48.0
Arya_Stark,Outside King's Landing,2020-01-09T16:34:48.0
Sansa_Stark,Outside King's Landing,2020-01-09T16:34:48.0
Brienne_of_Tarth,Outside King's Landing,2020-01-09T16:34:48.0
Robin_Arryn,Outside King's Landing,2020-01-09T16:34:48.0
Yohn_Royce,Outside King's Landing,2020-01-09T16:34:48.0
Dornish_Lord,Outside King's Landing,2020-01-09T16:34:48.0
Tyrion_Lannister,Outside King's Landing,2020-01-09T16:35:26.0
Samwell_Tarly,Outside King's Landing,2020-01-09T16:35:26.0
Arya_Stark,Outside King's Landing,2020-01-09T16:35:26.0
Sansa_Stark,Outside King's Landing,2020-01-09T16:35:26.0
Brienne_of_Tarth,Outside King's Landing,2020-01-09T16:35:26.0
Robin_Arryn,Outside King's Landing,2020-01-09T16:35:26.0
Yohn_Royce,Outside King's Landing,2020-01-09T16:35:26.0
Dornish_Lord,Outside King's Landing,2020-01-09T16:35:26.0
Tyrion_Lannister,Outside King's Landing,2020-01-09T16:36:18.0
Samwell_Tarly,Outside King's Landing,2020-01-09T16:36:18.0
Arya_Stark,Outside King's Landing,2020-01-09T16:36:18.0
Sansa_Stark,Outside King's Landing,2020-01-09T16:36:18.0
Brienne_of_Tarth,Outside King's Landing,2020-01-09T16:36:18.0
Robin_Arryn,Outside King's Landing,2020-01-09T16:36:18.0
Yohn_Royce,Outside King's Landing,2020-01-09T16:36:18.0
Dornish_Lord,Outside King's Landing,2020-01-09T16:36:18.0
Jon_Snow,Castle Black,2020-01-09T20:15:57.0
Jon_Snow,Castle Black,2020-01-09T20:23:43.0
Grenn,Castle Black,2020-01-09T20:23:43.0
Jon_Snow,Castle Black,2020-01-09T20:24:09.0
Grenn,Castle Black,2020-01-09T20:24:09.0
Ghost,Castle Black,2020-01-09T20:24:09.0
Jon_Snow,Castle Black,2020-01-09T20:25:27.0
Grenn,Castle Black,2020-01-09T20:25:27.0
Jon_Snow,Castle Black,2020-01-09T20:32:47.0
Jon_Snow,Castle Black,2020-01-09T22:46:36.0
Jon_Snow,Castle Black,2020-01-09T22:47:21.0
Jeor_Mormont,Castle Black,2020-01-09T22:47:21.0
Jeor_Mormont,Castle Black,2020-01-09T23:05:48.0
Jon_Snow,Castle Black,2020-01-09T23:05:48.0
Grenn,Castle Black,2020-01-09T23:05:48.0
Jaremy_Rykker,Castle Black,2020-01-09T23:05:48.0
Jon_Snow,Castle Black,2020-01-09T23:07:34.0
Jon_Snow,Castle Black,2020-01-09T23:13:49.0
Ghost,Castle Black,2020-01-09T23:13:49.0
Jeor_Mormont,Castle Black,2020-01-09T23:35:33.0
Jon_Snow,Castle Black,2020-01-09T23:35:33.0
Jafer_Flowers,Castle Black,2020-01-09T23:35:33.0
Jeor_Mormont,Castle Black,2020-01-09T23:37:02.0
Jon_Snow,Castle Black,2020-01-09T23:37:02.0
Jon_Snow,Castle Black,2020-01-09T23:47:56.0
Grenn,Castle Black,2020-01-09T23:47:56.0
Jeor_Mormont,Castle Black,2020-01-09T23:47:56.0
Ghost,Castle Black,2020-01-09T23:48:51.0
Jon_Snow,Castle Black,2020-01-09T23:48:51.0
Jon_Snow,Castle Black,2020-01-09T23:50:17.0
Ghost,Castle Black,2020-01-09T23:50:17.0
Jeor_Mormont,Castle Black,2020-01-09T23:50:17.0
Jon_Snow,The Haunted Forest,2020-01-09T23:15:19.0
Ros,Winterfell,2020-01-09T21:00:45.0
Three-Eyed_Raven,Winterfell,2020-01-09T21:44:17.0
Hodor,Winterfell,2020-01-09T21:44:28.0
Ros,Winterfell,2020-01-09T22:20:10.0
Robb_Stark,Winterfell,2020-01-09T23:40:27.0
Grey_Wind,Winterfell,2020-01-09T23:58:20.0
Robb_Stark,Winterfell,2020-01-09T23:58:20.0
Robb_Stark,Winterfell,2020-01-10T00:00:22.0
Septa_Mordane,King's Landing,2020-01-09T20:07:08.0
Eddard_Stark,King's Landing,2020-01-09T20:09:32.0
Renly_Baratheon,King's Landing,2020-01-09T20:09:32.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T20:09:32.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T20:11:57.0
Eddard_Stark,King's Landing,2020-01-09T20:11:57.0
Eddard_Stark,King's Landing,2020-01-09T20:13:45.0
Eddard_Stark,King's Landing,2020-01-09T20:17:45.0
Hugh_of_the_Vale,King's Landing,2020-01-09T20:18:18.0
Eddard_Stark,King's Landing,2020-01-09T20:18:39.0
Eddard_Stark,King's Landing,2020-01-09T20:20:36.0
Gendry,King's Landing,2020-01-09T20:20:36.0
Eddard_Stark,King's Landing,2020-01-09T20:20:45.0
Jaime_Lannister,King's Landing,2020-01-09T20:22:42.0
Tommen_Baratheon,King's Landing,2020-01-09T20:38:02.0
Barristan_Selmy,King's Landing,2020-01-09T20:38:02.0
Septa_Mordane,King's Landing,2020-01-09T20:38:02.0
Hugh_of_the_Vale,King's Landing,2020-01-09T20:38:02.0
Renly_Baratheon,King's Landing,2020-01-09T20:38:02.0
Eddard_Stark,King's Landing,2020-01-09T20:39:42.0
Eddard_Stark,King's Landing,2020-01-09T20:45:04.0
Hugh_of_the_Vale,King's Landing,2020-01-09T20:45:41.0
Eddard_Stark,King's Landing,2020-01-09T20:45:41.0
Barristan_Selmy,King's Landing,2020-01-09T20:45:41.0
Eddard_Stark,King's Landing,2020-01-09T20:46:36.0
Barristan_Selmy,King's Landing,2020-01-09T20:46:36.0
Eddard_Stark,King's Landing,2020-01-09T20:49:09.0
Eddard_Stark,King's Landing,2020-01-09T20:53:08.0
Septa_Mordane,King's Landing,2020-01-09T20:53:08.0
Renly_Baratheon,King's Landing,2020-01-09T20:53:08.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T20:53:08.0
Loras_Tyrell,King's Landing,2020-01-09T20:53:08.0
Barristan_Selmy,King's Landing,2020-01-09T20:53:08.0
Tommen_Baratheon,King's Landing,2020-01-09T20:53:08.0
Eddard_Stark,King's Landing,2020-01-09T21:03:33.0
Illyrio_Mopatis,King's Landing,2020-01-09T21:05:03.0
Renly_Baratheon,King's Landing,2020-01-09T21:08:36.0
Eddard_Stark,King's Landing,2020-01-09T21:11:21.0
Eddard_Stark,King's Landing,2020-01-09T21:11:49.0
Eddard_Stark,King's Landing,2020-01-09T21:13:17.0
Royal_Steward,King's Landing,2020-01-09T21:13:17.0
Eddard_Stark,King's Landing,2020-01-09T21:16:52.0
Renly_Baratheon,King's Landing,2020-01-09T21:16:52.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T21:16:52.0
Eddard_Stark,King's Landing,2020-01-09T21:17:01.0
Eddard_Stark,King's Landing,2020-01-09T21:17:59.0
Renly_Baratheon,King's Landing,2020-01-09T21:24:36.0
Loras_Tyrell,King's Landing,2020-01-09T21:24:36.0
Eddard_Stark,King's Landing,2020-01-09T21:31:51.0
Eddard_Stark,King's Landing,2020-01-09T21:32:39.0
Eddard_Stark,King's Landing,2020-01-09T21:35:52.0
Jaime_Lannister,King's Landing,2020-01-09T21:35:52.0
Eddard_Stark,King's Landing,2020-01-09T21:42:14.0
Syrio_Forel,King's Landing,2020-01-09T21:52:00.0
Eddard_Stark,King's Landing,2020-01-09T22:11:17.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T22:11:17.0
Joss,King's Landing,2020-01-09T22:11:17.0
Septa_Mordane,King's Landing,2020-01-09T22:18:37.0
Eddard_Stark,King's Landing,2020-01-09T22:22:37.0
Eddard_Stark,King's Landing,2020-01-09T22:36:58.0
Eddard_Stark,King's Landing,2020-01-09T22:47:35.0
Renly_Baratheon,King's Landing,2020-01-09T22:47:35.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T22:52:30.0
Renly_Baratheon,King's Landing,2020-01-09T22:52:30.0
Eddard_Stark,King's Landing,2020-01-09T22:52:30.0
Barristan_Selmy,King's Landing,2020-01-09T22:52:30.0
Eddard_Stark,King's Landing,2020-01-09T22:54:07.0
Barristan_Selmy,King's Landing,2020-01-09T22:54:07.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T22:54:07.0
Renly_Baratheon,King's Landing,2020-01-09T22:54:07.0
Renly_Baratheon,King's Landing,2020-01-09T23:09:41.0
Eddard_Stark,King's Landing,2020-01-09T23:09:41.0
Eddard_Stark,King's Landing,2020-01-09T23:13:11.0
Tomard,King's Landing,2020-01-09T23:13:11.0
Eddard_Stark,King's Landing,2020-01-09T23:19:39.0
Royal_Steward,King's Landing,2020-01-09T23:19:39.0
Eddard_Stark,King's Landing,2020-01-09T23:20:20.0
Eddard_Stark,King's Landing,2020-01-09T23:20:34.0
Royal_Steward,King's Landing,2020-01-09T23:20:34.0
Eddard_Stark,King's Landing,2020-01-09T23:24:03.0
Barristan_Selmy,King's Landing,2020-01-09T23:24:03.0
Royal_Steward,King's Landing,2020-01-09T23:24:03.0
Syrio_Forel,King's Landing,2020-01-09T23:26:03.0
Syrio_Forel,King's Landing,2020-01-09T23:26:25.0
Vayon_Poole,King's Landing,2020-01-09T23:26:40.0
Septa_Mordane,King's Landing,2020-01-09T23:27:22.0
Syrio_Forel,King's Landing,2020-01-09T23:29:56.0
Meryn_Trant,King's Landing,2020-01-09T23:29:56.0
Eddard_Stark,King's Landing,2020-01-09T23:34:17.0
Grand_Maester_Pycelle,King's Landing,2020-01-09T23:39:14.0
Catelyn_Stark,Crossroads Inn,2020-01-09T20:42:46.0
Marillion,Crossroads Inn,2020-01-09T20:42:46.0
Drogon,Vaes Dothrak,2020-01-09T21:43:42.0
Rhaegal,Vaes Dothrak,2020-01-09T21:43:42.0
Khal_Drogo,Vaes Dothrak,2020-01-09T21:55:31.0
Dothraki_Crone,Vaes Dothrak,2020-01-09T21:55:31.0
Drogon,Vaes Dothrak,2020-01-09T21:57:46.0
Rhaegal,Vaes Dothrak,2020-01-09T21:57:46.0
Khal_Drogo,Vaes Dothrak,2020-01-09T22:27:22.0
Khal_Drogo,Vaes Dothrak,2020-01-09T22:55:30.0
Wine_Merchant,Vaes Dothrak,2020-01-09T23:00:18.0
Wine_Merchant,Vaes Dothrak,2020-01-09T23:18:58.0
Khal_Drogo,Vaes Dothrak,2020-01-09T23:18:58.0
Khal_Drogo,Vaes Dothrak,2020-01-09T23:19:19.0
Wine_Merchant,Vaes Dothrak,2020-01-09T23:19:19.0
Tyrion_Lannister,Eastern Road,2020-01-09T20:56:26.0
Catelyn_Stark,Eastern Road,2020-01-09T20:56:26.0
Catelyn_Stark,Eastern Road,2020-01-09T21:12:59.0
Tyrion_Lannister,Eastern Road,2020-01-09T21:12:59.0
Catelyn_Stark,The Eyrie,2020-01-09T21:19:58.0
Tyrion_Lannister,The Eyrie,2020-01-09T21:19:58.0
Robin_Arryn,The Eyrie,2020-01-09T21:19:58.0
Tyrion_Lannister,The Eyrie,2020-01-09T21:20:39.0
Tyrion_Lannister,The Eyrie,2020-01-09T21:50:08.0
Tyrion_Lannister,The Eyrie,2020-01-09T21:59:44.0
Tyrion_Lannister,The Eyrie,2020-01-09T22:05:19.0
Catelyn_Stark,The Eyrie,2020-01-09T22:05:19.0
Robin_Arryn,The Eyrie,2020-01-09T22:05:19.0
Bronn,The Eyrie,2020-01-09T22:05:19.0
Bronn,The Eyrie,2020-01-09T22:15:44.0
Tyrion_Lannister,The Eyrie,2020-01-09T22:15:44.0
Robin_Arryn,The Eyrie,2020-01-09T22:15:44.0
Catelyn_Stark,The Eyrie,2020-01-09T22:15:44.0
Catelyn_Stark,The Eyrie,2020-01-09T23:42:34.0
Robin_Arryn,The Eyrie,2020-01-09T23:42:34.0
Robb_Stark,The Wolfswood,2020-01-09T21:45:34.0
Stiv,The Wolfswood,2020-01-09T21:49:01.0
Wallen,The Wolfswood,2020-01-09T21:49:01.0
Robb_Stark,The Wolfswood,2020-01-09T21:49:01.0
Barristan_Selmy,The Kingswood,2020-01-09T22:07:12.0
Tywin_Lannister,Lannister Camp,2020-01-09T22:33:57.0
Bronn,To the Westerlands,2020-01-09T23:43:57.0
Bronn,To the Westerlands,2020-01-09T23:46:48.0
Shagga,To the Westerlands,2020-01-09T23:46:48.0
Jorah_Mormont,Lhazareen Village,2020-01-09T23:52:23.0
Rakharo,Lhazareen Village,2020-01-09T23:52:23.0
Mirri_Maz_Duur,Lhazareen Village,2020-01-09T23:52:23.0
Jorah_Mormont,Lhazareen Village,2020-01-09T23:56:36.0
Rakharo,Lhazareen Village,2020-01-09T23:56:36.0
Qotho,Lhazareen Village,2020-01-09T23:56:36.0
Mirri_Maz_Duur,Lhazareen Village,2020-01-09T23:56:36.0
Jon_Snow,Castle Black,2020-01-10T00:03:48.0
Jon_Snow,Castle Black,2020-01-10T00:34:58.0
Jeor_Mormont,Castle Black,2020-01-10T00:34:58.0
Jon_Snow,Castle Black,2020-01-10T00:35:14.0
Jon_Snow,Castle Black,2020-01-10T00:36:37.0
Jon_Snow,Castle Black,2020-01-10T00:42:40.0
Jon_Snow,Castle Black,2020-01-10T01:45:24.0
Ghost,Castle Black,2020-01-10T01:45:24.0
Jeor_Mormont,Castle Black,2020-01-10T02:01:56.0
Jon_Snow,Castle Black,2020-01-10T02:01:56.0
Jeor_Mormont,Castle Black,2020-01-10T02:02:42.0
Jon_Snow,Castle Black,2020-01-10T02:02:42.0
